,MARYLAND,SOUTHERN EASTERN,SHORE              01,ASSATEAGUE               ,PRINCESS ANNE            ,SALISBURY                ,SALISBURY POLICE BRKS    ,SALISBURY FAA AP         ,SNOW HILL 4 N            ,--DIVISIONAL DATA------->,CENTRAL EASTERN,SHORE              02,ROYAL OAK 2 SSW          ,VIENNA                   ,--DIVISIONAL DATA------->,LOWER SOUTHERN     03,MECHANICSVILLE 5 NE      ,SOLOMONS                 ,--DIVISIONAL DATA------->,UPPER SOUTHERN     04,ANNAPOLIS POLICE BRKS    ,BALTIMORE WASH INTL AP  R,BELTSVILLE               ,DALECARLIA RESERVOIR     ,GLENN DALE BELL STN      ,MD SCI CTR BALTIMORE    R,NATIONAL ARBORETUM DC    ,OXON HILL                ,UPPER MARLBORO 3 NNW     ,--DIVISIONAL DATA------->,NORTHERN EASTERN,SHORE              05,CHESTERTOWN              ,--DIVISIONAL DATA------->,NORTHERN CENTRAL   06,ABERDEEN PHILLIPS FLD    ,CATOCTIN MOUNTAIN PARK   ,CONOWINGO DAM            ,CYLBURN                  ,DAMASCUS 3 SSW           ,EMMITSBURG 2 SE          ,FREDERICK 2 NNE,MILLERS 4 NE             ,PORT DEPOSIT 2 NE        ,ROCKVILLE 1 NE           ,SMITHSBURG 2NW           ,--DIVISIONAL DATA------->,APPALACHIAN,MOUNTAIN           07,CUMBERLAND 2             ,CUMBERLAND POLICE BRK    ,FROSTBURG 2              ,HAGERSTOWN POLICE BRK    ,SHARPSBURG 5 S           ,WILLIAMSPORT             ,--DIVISIONAL DATA------->,ALLEGHENY PLATEAU  08,OAKLAND 1 SE             ,SAVAGE RIVER DAM         ,--DIVISIONAL DATA------->,DELAWARE,NORTHERN           01,BEAR 2 SW                ,NEWARK UNIV FARM         ,WILMINGTON NEW CASTLE   R,WILMINGTON PORTER RSVR   ,--DIVISIONAL DATA------->,SOUTHERN           02,DOVER                    ,GREENWOOD 2NE            ,LEWES                    ,SMYRNA 1 W               ,--DIVISIONAL DATA------->
Aug_Temp_15,73.66666666666667,73.66666666666667,75.0,74.0,75.0,75.0,76.0,76.0,72.0,77.0,75.0,75.0,74.0,75.0,77.0,78.0,77.0,76.0,75.0,76.0,74.0,72.0,72.0,78.0,72.0,71.0,73.66666666666667,72.0,70.0,73.0,73.0,67.0,71.0,70.0,73.66666666666667,73.66666666666667,73.66666666666667,73.66666666666667,73.66666666666667,73.66666666666667,73.66666666666667,67.0,67.0,73.66666666666667,67.0,75.0,76.0,76.0,76.0,76.0,73.66666666666667,73.66666666666667,73.66666666666667,,,,,,,,,,,,,,,,,,,,
Aug_Depart_15,-0.0,0.0,-0.0,0.03333333333333333,0.0,0.03333333333333333,-0.0,0.0,0.03333333333333333,-1.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.03333333333333333,0.03333333333333333,-3.0,5.0,-0.0,-0.0,0.03333333333333333,0.0,-2.0,-0.0,0.03333333333333333,-0.0,-1.0,-0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,-1.0,0.03333333333333333,0.0,0.0,2.0,1.0,0.03333333333333333,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
Sep_Temp_15,70.46153846153847,70.0,72.0,72.0,73.0,72.0,73.0,73.0,70.0,74.0,72.0,71.0,72.0,72.0,70.46153846153847,74.0,74.0,73.0,72.0,73.0,71.0,69.0,69.0,72.0,69.0,68.0,70.46153846153847,69.0,67.0,69.0,69.0,64.0,68.0,67.0,70.46153846153847,70.46153846153847,70.46153846153847,70.46153846153847,70.46153846153847,70.46153846153847,70.46153846153847,65.0,65.0,70.46153846153847,65.0,72.0,72.0,72.0,72.0,72.0,70.46153846153847,70.46153846153847,70.46153846153847,,,,,,,,,,,,,,,,,,,,
Sep_Depart_15,2.0,3.2,3.0,3.0,2.0,3.2,4.0,3.2,2.0,4.0,3.2,3.0,2.0,3.2,2.0,4.0,3.0,4.0,4.0,3.2,3.2,0.0,6.0,3.0,3.0,3.2,4.0,2.0,3.0,3.2,3.0,2.0,3.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.0,3.2,4.0,4.0,5.0,5.0,3.2,4.0,3.2,3.2,3.2,3.2,,,,,,,,,,,,,,,,,,,,
Oct_Temp_15,55.0,55.0,58.0,56.0,59.0,58.0,58.0,58.0,54.0,60.0,57.0,55.0,55.0,55.0,55.0,58.0,58.0,56.0,55.0,56.0,54.0,54.0,53.0,57.0,54.0,52.0,55.0,53.0,52.0,54.0,54.0,50.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,50.0,55.0,56.0,56.0,58.0,58.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,
Oct_Depart_15,-0.0,0.0,0.0,-0.3103448275862069,0.0,-0.3103448275862069,-1.0,0.0,-0.3103448275862069,-0.0,-2.0,-0.3103448275862069,-1.0,0.0,-1.0,-0.0,0.0,-0.3103448275862069,-0.3103448275862069,-3.0,2.0,-0.0,-1.0,-0.3103448275862069,-0.0,-1.0,-1.0,-0.3103448275862069,0.0,-1.0,-0.0,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.0,-0.3103448275862069,1.0,-0.0,0.0,0.0,-0.3103448275862069,0.0,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,-0.3103448275862069,,,,,,,,,,,,,,,,,,,,
Nov_Temp_15,50.23076923076923,52.0,53.0,51.0,53.0,52.0,53.0,53.0,50.0,53.0,51.0,50.0,50.0,51.0,50.23076923076923,54.0,53.0,51.0,50.0,51.0,50.0,51.0,48.0,51.0,50.0,48.0,50.23076923076923,50.0,47.0,49.0,49.0,45.0,47.0,47.0,50.23076923076923,50.23076923076923,50.23076923076923,50.23076923076923,50.23076923076923,50.23076923076923,50.23076923076923,46.0,46.0,50.23076923076923,46.0,50.0,51.0,51.0,53.0,53.0,50.23076923076923,50.23076923076923,50.23076923076923,,,,,,,,,,,,,,,,,,,,
Nov_Depart_15,3.0,4.0344827586206895,3.0,3.0,4.0,4.0344827586206895,5.0,4.0344827586206895,4.0,4.0344827586206895,4.0,3.0,4.0344827586206895,3.0,4.0,3.0,3.0,5.0,4.0344827586206895,4.0344827586206895,2.0,6.0,5.0,4.0,4.0344827586206895,5.0,3.0,4.0,4.0344827586206895,4.0,3.0,4.0,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,5.0,4.0344827586206895,6.0,4.0,5.0,5.0,4.0344827586206895,5.0,4.0344827586206895,4.0344827586206895,4.0344827586206895,4.0344827586206895,,,,,,,,,,,,,,,,,,,,
Dec_Temp_15,46.73684210526316,46.73684210526316,53.0,51.0,53.0,52.0,51.0,51.0,48.0,1.0,50.0,49.0,48.0,48.0,46.73684210526316,51.0,51.0,49.0,49.0,49.0,48.0,47.0,44.0,50.0,47.0,45.0,46.73684210526316,47.0,43.0,46.0,45.0,42.0,44.0,44.0,46.73684210526316,46.73684210526316,46.73684210526316,46.73684210526316,46.73684210526316,46.73684210526316,46.73684210526316,43.0,42.0,46.73684210526316,43.0,49.0,50.0,49.0,52.0,52.0,46.73684210526316,46.73684210526316,46.73684210526316,,,,,,,,,,,,,,,,,,,,
Dec_Depart_15,12.0,12.0,12.0,11.4,12.0,11.4,11.0,11.4,11.0,11.4,11.0,11.0,12.0,11.4,8.0,12.0,11.4,12.0,9.0,11.0,11.4,12.0,10.0,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,12.0,12.0,13.0,11.4,13.0,11.4,11.4,11.4,11.4,11.4,11.4,11.4,,,,,,,,,,,,,,,,,,,,
Ann_Temp_15,44.351351351351354,44.351351351351354,58.0,57.0,58.0,58.0,57.0,57.0,55.0,10.0,56.0,56.0,55.0,11.0,44.351351351351354,12.0,12.0,57.0,56.0,57.0,55.0,54.0,52.0,14.0,54.0,10.0,44.351351351351354,54.0,44.351351351351354,54.0,54.0,49.0,11.0,52.0,44.351351351351354,44.351351351351354,44.351351351351354,44.351351351351354,44.351351351351354,44.351351351351354,44.351351351351354,49.0,11.0,44.351351351351354,49.0,55.0,13.0,55.0,57.0,57.0,44.351351351351354,44.351351351351354,44.351351351351354,,,,,,,,,,,,,,,,,,,,
Ann_Depart_15,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-2.0,2.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,,,,,,,,,,,,,,,,,,,,
Jan_Temp_16,31.236842105263158,31.236842105263158,37.0,35.0,37.0,37.0,36.0,36.0,32.0,31.236842105263158,32.0,31.0,31.0,32.0,34.0,33.0,33.0,32.0,32.0,34.0,34.0,31.0,31.0,29.0,32.0,30.0,28.0,31.236842105263158,30.0,31.236842105263158,26.0,30.0,28.0,31.236842105263158,31.236842105263158,31.236842105263158,31.236842105263158,31.236842105263158,31.236842105263158,31.236842105263158,31.236842105263158,23.0,31.236842105263158,25.0,23.0,24.0,31.236842105263158,24.0,32.0,31.0,32.0,35.0,35.0,31.236842105263158,31.236842105263158,31.236842105263158,31.236842105263158,,,,,,,,,,,,,,,,
Jan_Depart_16,0.0,0.0,1.0,0.0,2.0,-1.0,-0.7714285714285715,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-0.0,-0.0,1.0,-2.0,-0.7714285714285715,0.0,-1.0,-1.0,-0.7714285714285715,0.0,-0.7714285714285715,-3.0,-1.0,-3.0,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-2.0,-0.7714285714285715,-3.0,-1.0,-2.0,-0.7714285714285715,-1.0,-0.0,-0.0,0.0,0.0,0.0,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,-0.7714285714285715,,,,,,,,,,,,,,,,
Feb_Temp_16,35.02564102564103,35.02564102564103,41.0,40.0,41.0,40.0,39.0,39.0,37.0,39.0,38.0,37.0,36.0,35.0,39.0,39.0,38.0,37.0,37.0,37.0,37.0,38.0,34.0,-2.0,37.0,35.0,33.0,35.02564102564103,34.0,35.02564102564103,31.0,34.0,34.0,35.02564102564103,35.02564102564103,35.02564102564103,35.02564102564103,35.02564102564103,35.02564102564103,35.02564102564103,35.02564102564103,30.0,35.02564102564103,32.0,30.0,30.0,35.02564102564103,30.0,36.0,32.0,34.0,39.0,39.0,35.02564102564103,35.02564102564103,35.02564102564103,35.02564102564103,,,,,,,,,,,,,,,,
Feb_Depart_16,2.0,2.0,3.0,0.0,2.0,0.0,-0.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.7027027027027027,-2.0,1.0,0.0,1.0,0.7027027027027027,1.0,0.7027027027027027,-0.0,0.0,-0.0,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,1.0,0.7027027027027027,0.0,2.0,0.0,0.7027027027027027,1.0,1.0,-1.0,0.0,1.0,3.0,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,,,,,,,,,,,,,,,,
Mar_Temp_16,48.775,54.0,53.0,50.0,52.0,52.0,51.0,51.0,50.0,51.0,51.0,50.0,49.0,49.0,52.0,52.0,51.0,49.0,50.0,49.0,49.0,47.0,48.0,45.0,48.0,49.0,47.0,48.775,48.0,48.775,46.0,47.0,48.0,48.775,48.775,48.775,48.775,48.775,48.775,48.775,48.775,44.0,46.0,46.0,44.0,43.0,48.775,44.0,48.0,48.775,48.0,50.0,50.0,48.775,48.775,48.775,48.775,,,,,,,,,,,,,,,,
Mar_Depart_16,8.0,5.578947368421052,5.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,5.578947368421052,3.0,5.0,7.0,6.0,5.578947368421052,7.0,5.578947368421052,6.0,5.0,4.0,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,7.0,5.0,5.0,8.0,6.0,5.578947368421052,7.0,5.0,5.578947368421052,5.0,5.0,6.0,5.578947368421052,5.578947368421052,5.578947368421052,5.578947368421052,,,,,,,,,,,,,,,,
Apr_Temp_16,52.275,56.0,55.0,53.0,55.0,55.0,55.0,55.0,52.0,52.275,52.0,54.0,53.0,54.0,56.0,55.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,50.0,52.275,51.0,52.275,49.0,51.0,53.0,52.275,52.275,52.275,52.275,52.275,52.275,52.275,52.275,47.0,50.0,50.0,48.0,48.0,46.0,47.0,52.0,52.275,52.0,55.0,55.0,52.275,52.275,52.275,52.275,,,,,,,,,,,,,,,,
Apr_Depart_16,1.0,-0.1891891891891892,-0.0,-0.0,1.0,-1.0,0.0,-1.0,-0.1891891891891892,-1.0,0.0,-0.0,-1.0,-0.0,-0.0,-2.0,-0.0,0.0,-1.0,0.0,-1.0,-0.1891891891891892,-2.0,-0.0,-0.0,-0.0,-0.1891891891891892,0.0,-0.1891891891891892,-1.0,-0.0,-1.0,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,0.0,-0.0,-0.0,1.0,-0.0,-0.1891891891891892,0.0,-0.0,-0.1891891891891892,0.0,0.0,2.0,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,-0.1891891891891892,,,,,,,,,,,,,,,,
May_Temp_16,60.170731707317074,62.0,63.0,61.0,61.0,62.0,61.0,61.0,59.0,64.0,61.0,61.0,61.0,61.0,63.0,64.0,61.0,60.170731707317074,62.0,61.0,61.0,60.0,59.0,59.0,63.0,60.0,59.0,60.170731707317074,59.0,60.170731707317074,57.0,60.0,60.0,60.170731707317074,60.170731707317074,60.170731707317074,60.170731707317074,60.170731707317074,60.170731707317074,60.170731707317074,60.170731707317074,55.0,59.0,58.0,57.0,56.0,55.0,56.0,61.0,61.0,61.0,61.0,61.0,60.170731707317074,60.170731707317074,60.170731707317074,60.170731707317074,,,,,,,,,,,,,,,,
May_Depart_16,-1.0,-1.3157894736842106,-1.0,-3.0,-0.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,-3.0,-1.3157894736842106,-1.0,-1.0,-1.0,-2.0,-1.3157894736842106,-4.0,1.0,-1.0,-1.0,-1.3157894736842106,-0.0,-1.3157894736842106,-2.0,-2.0,-3.0,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.0,-1.0,-1.0,1.0,-1.0,-1.3157894736842106,-0.0,-1.0,-0.0,-0.0,-2.0,-1.0,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,-1.3157894736842106,,,,,,,,,,,,,,,,
Jun_Temp_16,71.64102564102564,72.0,73.0,71.0,72.0,72.0,74.0,74.0,71.0,71.64102564102564,71.0,73.0,73.0,74.0,75.0,76.0,74.0,71.64102564102564,74.0,74.0,74.0,72.0,71.0,71.0,72.0,70.0,70.0,71.64102564102564,70.0,71.64102564102564,70.0,71.0,72.0,71.64102564102564,71.64102564102564,71.64102564102564,71.64102564102564,71.64102564102564,71.64102564102564,71.64102564102564,71.64102564102564,66.0,70.0,69.0,68.0,67.0,71.64102564102564,67.0,72.0,71.0,72.0,73.0,73.0,71.64102564102564,71.64102564102564,71.64102564102564,71.64102564102564,,,,,,,,,,,,,,,,
Jun_Depart_16,0.0,0.4864864864864865,-0.0,-1.0,0.0,-0.0,1.0,0.0,0.4864864864864865,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.4864864864864865,2.0,1.0,3.0,-0.0,0.4864864864864865,-2.0,2.0,0.0,0.0,0.4864864864864865,1.0,0.4864864864864865,-0.0,0.0,-0.0,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,1.0,0.0,1.0,3.0,1.0,0.4864864864864865,3.0,0.0,0.0,0.0,-0.0,1.0,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,,,,,,,,,,,,,,,,
Jul_Temp_16,77.5,77.5,79.0,79.0,79.0,79.0,81.0,81.0,76.0,77.5,76.0,79.0,79.0,79.0,82.0,81.0,80.0,77.5,80.0,80.0,80.0,78.0,77.0,76.0,78.0,76.0,76.0,77.5,76.0,77.5,75.0,76.0,77.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,71.0,75.0,75.0,72.0,72.0,77.5,72.0,79.0,78.0,78.0,79.0,79.0,77.5,77.5,77.5,77.5,,,,,,,,,,,,,,,,
Jul_Depart_16,2.0,1.0,2.0,2.0,3.0,1.0,1.8055555555555556,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.8055555555555556,3.0,4.0,4.0,1.0,1.8055555555555556,-1.0,3.0,2.0,1.0,1.8055555555555556,2.0,1.8055555555555556,0.0,1.0,0.0,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,2.0,1.0,2.0,4.0,1.0,1.8055555555555556,3.0,2.0,2.0,2.0,2.0,3.0,1.8055555555555556,1.8055555555555556,1.8055555555555556,1.8055555555555556,,,,,,,,,,,,,,,,
Aug_Temp_16,77.225,78.0,79.0,78.0,77.0,78.0,81.0,81.0,76.0,77.225,76.0,79.0,79.0,79.0,81.0,81.0,80.0,77.225,80.0,80.0,80.0,77.0,77.0,76.0,79.0,76.0,76.0,77.225,75.0,77.225,75.0,77.0,77.0,77.225,77.225,77.225,77.225,77.225,77.225,77.225,77.225,72.0,76.0,75.0,73.0,73.0,69.0,71.0,79.0,77.0,78.0,79.0,79.0,77.225,77.225,77.225,77.225,,,,,,,,,,,,,,,,
Aug_Depart_16,3.0,3.2162162162162162,3.0,1.0,3.0,4.0,5.0,3.0,3.2162162162162162,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.2162162162162162,4.0,4.0,5.0,2.0,3.2162162162162162,0.0,6.0,3.0,3.0,3.2162162162162162,3.0,3.2162162162162162,2.0,3.0,2.0,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,4.0,3.0,4.0,6.0,4.0,3.2162162162162162,4.0,4.0,2.0,3.0,3.0,4.0,3.2162162162162162,3.2162162162162162,3.2162162162162162,3.2162162162162162,,,,,,,,,,,,,,,,
Sep_Temp_16,70.89473684210526,70.89473684210526,73.0,72.0,71.0,72.0,74.0,74.0,70.0,70.89473684210526,70.0,72.0,72.0,73.0,75.0,75.0,73.0,70.89473684210526,73.0,73.0,73.0,71.0,70.0,70.0,70.0,68.0,69.0,70.89473684210526,69.0,70.89473684210526,70.0,70.0,70.0,70.89473684210526,70.89473684210526,70.89473684210526,70.89473684210526,70.89473684210526,70.89473684210526,70.89473684210526,70.89473684210526,66.0,70.0,69.0,66.0,67.0,70.89473684210526,66.0,71.0,70.0,71.0,73.0,73.0,70.89473684210526,70.89473684210526,70.89473684210526,70.89473684210526,,,,,,,,,,,,,,,,
Sep_Depart_16,4.0,1.0,2.0,4.0,5.0,3.0,3.7777777777777777,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.7777777777777777,5.0,3.0,5.0,3.0,3.7777777777777777,1.0,5.0,3.0,4.0,3.7777777777777777,4.0,3.7777777777777777,4.0,3.0,3.0,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,5.0,4.0,5.0,6.0,5.0,3.7777777777777777,6.0,4.0,3.0,3.0,3.0,5.0,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,,,,,,,,,,,,,,,,
Oct_Temp_16,58.5,58.5,62.0,61.0,61.0,61.0,62.0,62.0,58.0,58.5,58.0,59.0,59.0,60.0,62.0,62.0,60.0,58.5,60.0,61.0,61.0,58.0,58.0,57.0,59.0,57.0,56.0,58.5,57.0,58.5,55.0,57.0,57.0,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,53.0,57.0,56.0,54.0,53.0,58.5,54.0,59.0,57.0,58.0,61.0,61.0,58.5,58.5,58.5,58.5,,,,,,,,,,,,,,,,
Oct_Depart_16,3.0,2.0,3.0,3.0,4.0,2.0,2.5277777777777777,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.5277777777777777,4.0,2.0,4.0,1.0,2.5277777777777777,0.0,4.0,3.0,2.0,2.5277777777777777,3.0,2.5277777777777777,2.0,2.0,1.0,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,3.0,3.0,3.0,4.0,2.0,2.5277777777777777,4.0,2.0,1.0,2.0,2.0,4.0,2.5277777777777777,2.5277777777777777,2.5277777777777777,2.5277777777777777,,,,,,,,,,,,,,,,
Nov_Temp_16,47.2,50.0,50.0,48.0,50.0,49.0,50.0,50.0,47.0,47.2,47.0,48.0,47.0,47.0,51.0,49.0,49.0,47.2,49.0,50.0,50.0,46.0,46.0,44.0,47.0,47.0,44.0,47.2,47.0,47.0,43.0,46.0,47.0,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,43.0,45.0,45.0,43.0,43.0,47.2,43.0,48.0,46.0,47.0,50.0,50.0,47.2,47.2,47.2,47.2,,,,,,,,,,,,,,,,
Nov_Depart_16,1.0,0.8918918918918919,0.0,0.0,1.0,0.0,2.0,0.0,0.8918918918918919,-0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.8918918918918919,2.0,0.0,3.0,-0.0,0.8918918918918919,-2.0,1.0,2.0,0.0,0.8918918918918919,2.0,0.8918918918918919,-1.0,1.0,2.0,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,2.0,0.0,2.0,3.0,1.0,0.8918918918918919,3.0,1.0,0.0,1.0,1.0,2.0,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,,,,,,,,,,,,,,,,
Dec_Temp_16,37.23076923076923,40.0,40.0,39.0,39.0,40.0,40.0,40.0,38.0,37.23076923076923,38.0,38.0,38.0,39.0,41.0,40.0,40.0,37.23076923076923,39.0,39.0,39.0,38.0,37.0,35.0,37.23076923076923,35.0,36.0,37.23076923076923,35.0,37.0,34.0,36.0,36.0,37.23076923076923,37.23076923076923,37.23076923076923,37.23076923076923,37.23076923076923,37.23076923076923,37.23076923076923,37.23076923076923,30.0,35.0,34.0,33.0,33.0,37.23076923076923,33.0,37.0,36.0,37.0,39.0,39.0,37.23076923076923,37.23076923076923,37.23076923076923,37.23076923076923,,,,,,,,,,,,,,,,
Dec_Depart_16,0.0,0.0,-0.0,0.0,1.0,0.0,0.6785714285714286,-0.0,1.0,2.0,1.0,0.6785714285714286,2.0,0.0,2.0,0.6785714285714286,0.0,2.0,0.6785714285714286,1.0,0.6785714285714286,0.0,0.0,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.0,1.0,0.0,3.0,0.6785714285714286,2.0,1.0,-0.0,0.0,0.0,0.0,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,,,,,,,,,,,,,,,,
Ann_Temp_16,43.69444444444444,43.69444444444444,59.0,57.0,-1.0,58.0,59.0,59.0,56.0,43.69444444444444,56.0,57.0,56.0,1.0,2.0,1.0,58.0,43.69444444444444,58.0,58.0,58.0,0.0,55.0,-1.0,58.0,55.0,54.0,43.69444444444444,54.0,43.69444444444444,1.0,55.0,55.0,43.69444444444444,43.69444444444444,43.69444444444444,43.69444444444444,43.69444444444444,43.69444444444444,43.69444444444444,43.69444444444444,50.0,43.69444444444444,53.0,51.0,2.0,43.69444444444444,51.0,56.0,43.69444444444444,56.0,58.0,58.0,43.69444444444444,43.69444444444444,43.69444444444444,43.69444444444444,,,,,,,,,,,,,,,,
Ann_Depart_16,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,-1.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,,,,,,,,,,,,,,,,
Jan_Temp_17,37.46153846153846,42.0,41.0,40.0,40.0,41.0,41.0,41.0,38.0,37.46153846153846,38.0,39.0,38.0,39.0,41.0,41.0,40.0,40.0,38.0,38.0,37.0,38.0,34.0,37.46153846153846,37.0,36.0,35.0,35.0,35.0,36.0,37.46153846153846,36.0,31.0,37.46153846153846,37.46153846153846,37.46153846153846,37.46153846153846,37.46153846153846,37.46153846153846,37.46153846153846,37.46153846153846,36.0,34.0,33.0,33.0,37.46153846153846,33.0,37.0,35.0,36.0,39.0,39.0,37.46153846153846,37.46153846153846,37.46153846153846,37.46153846153846,,,,,,,,,,,,,,,,,
